,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__data_contamination,param_clf__knn_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
56,0.028323936462402343,0.00478738156263246,4.073706197738647,0.09167806694719918,0.25,7,"{'clf__data_contamination': 0.25, 'clf__knn_neighbors': 7}",0.641455746562615,0.6298634522957272,0.6189619657508076,0.6198714768057667,0.6576824389321357,0.6335670160694105,0.014549071199214983,67,0.6821331673211837,0.6845404330541347,0.6914099640318845,0.677551086120469,0.7016352664846621,0.6874539834024669,0.008386009856643313
57,0.030317974090576173,0.0004888512917945935,4.104600715637207,0.1597257877080076,0.25,8,"{'clf__data_contamination': 0.25, 'clf__knn_neighbors': 8}",0.6426777848842097,0.6436294407610355,0.6160759479343331,0.6071859597455034,0.6611651291153257,0.6341468524880814,0.019728815923290725,65,0.6803347152818787,0.6768692297801618,0.6862076054893412,0.673631554337691,0.6986854742758455,0.6831457158329837,0.008816740111382374
58,0.02732548713684082,0.004020147007457442,4.155697679519653,0.12221458496621358,0.25,9,"{'clf__data_contamination': 0.25, 'clf__knn_neighbors': 9}",0.6318463442889801,0.6311095632933325,0.6086511464604349,0.6096486539362459,0.6675383509076449,0.6297588117773276,0.021370203003563373,69,0.6763377901153442,0.6698375024877022,0.6771671463856891,0.6665668316007431,0.6887217091398531,0.6757261959458665,0.007614517904952185
59,0.030318212509155274,0.0007975945891307488,4.140415239334106,0.14123304351761096,0.25,10,"{'clf__data_contamination': 0.25, 'clf__knn_neighbors': 10}",0.6338104442270477,0.6272310964748868,0.6126379555244644,0.5956030130150789,0.6557214539347724,0.6250007926352501,0.020215896888784834,75,0.6695047987704054,0.667468806035657,0.6783950057366397,0.6638171370460452,0.681720051574396,0.6721811598326287,0.006766511665513594
60,0.029919195175170898,0.0024427716452955694,3.595876598358154,0.10851116966454699,0.3,1,"{'clf__data_contamination': 0.3, 'clf__knn_neighbors': 1}",0.6455303193181054,0.6425134825593078,0.6299359124165452,0.6276041256001367,0.6484139991367023,0.6387995678061595,0.008431319962771827,56,0.7439969259197554,0.7367703669814922,0.7413866122897372,0.7379097033399998,0.744018193989145,0.740816360504026,0.0030170064826857846
61,0.028922033309936524,0.0019948244686129207,3.6462008953094482,0.12409442110438665,0.3,2,"{'clf__data_contamination': 0.3, 'clf__knn_neighbors': 2}",0.6458079175903986,0.6493134843894297,0.603041701102441,0.6237559239706068,0.6580982116984049,0.6360034477502562,0.019989706745796178,62,0.7126644770976149,0.7123798329631053,0.7212150777452926,0.7114043042480547,0.7211526319988323,0.71576326481058,0.004445631035232018
62,0.027924394607543944,0.0043248709336980076,3.5940173149108885,0.13500087402062716,0.3,3,"{'clf__data_contamination': 0.3, 'clf__knn_neighbors': 3}",0.6493997886139156,0.648030357605716,0.6121044507796118,0.63204096393723,0.6573842487355005,0.6397919619343948,0.016101840239746496,54,0.7035568772910986,0.6982569827865546,0.7066129109354046,0.7083878518221361,0.7111372307135115,0.7055903707097411,0.004417076383861512
63,0.02972135543823242,0.0011623945639624089,3.6007681369781492,0.1449152703695013,0.3,4,"{'clf__data_contamination': 0.3, 'clf__knn_neighbors': 4}",0.6294583078537499,0.6500665807538577,0.6022272342945235,0.6212219702931829,0.6529267596051916,0.6311801705601011,0.018814960575228717,68,0.6995955365557944,0.6872796753784508,0.698842440527615,0.6958134892172084,0.7023854886817482,0.6967833260721633,0.005192160746403314
64,0.028124046325683594,0.0015961888043041126,3.6140257835388185,0.12366500158744911,0.3,5,"{'clf__data_contamination': 0.3, 'clf__knn_neighbors': 5}",0.628914416620762,0.6283739945858826,0.5978604863016131,0.6235502755999509,0.6461351169289038,0.6249668580074225,0.015569515581466006,76,0.6851438744081305,0.681458854277476,0.6853369751457936,0.6921322827535229,0.6832341345913666,0.6854612242352579,0.003622100607769184
65,0.029521083831787108,0.0013529933648362546,3.5727427005767822,0.11959191796102346,0.3,6,"{'clf__data_contamination': 0.3, 'clf__knn_neighbors': 6}",0.6351493831293754,0.6266129847220868,0.6049140044371422,0.6184323426442424,0.6579705006427274,0.6286158431151148,0.017741901498885573,70,0.6791704384628867,0.676561434360941,0.6832961097696084,0.6803635139770045,0.6839527921394749,0.680668857741983,0.0027164719886500553
66,0.030519485473632812,0.0027205195824915535,3.567495918273926,0.13304316459749968,0.3,7,"{'clf__data_contamination': 0.3, 'clf__knn_neighbors': 7}",0.6298411194863285,0.6261622228331503,0.5890926287032046,0.6247893369357436,0.6444050241685609,0.6228580664253975,0.018263550903150048,80,0.6719093867457786,0.6687529917144766,0.6764063798541778,0.6745099976788496,0.6811979369551457,0.6745553385896856,0.004200495519016425
67,0.03291187286376953,0.001995778685195091,3.5943339347839354,0.13475891879444715,0.3,8,"{'clf__data_contamination': 0.3, 'clf__knn_neighbors': 8}",0.6292757163923512,0.6400820441433586,0.5861400625161439,0.61173428160726,0.6464611357446596,0.6227386480807546,0.021757001709206414,81,0.6694084274127,0.6636749397414391,0.6730548750900627,0.6707363973320024,0.6804938431069445,0.6714736965366297,0.0054679561810557905
68,0.026129388809204103,0.002777896173436587,3.5738690376281737,0.10693687878028027,0.3,9,"{'clf__data_contamination': 0.3, 'clf__knn_neighbors': 9}",0.6163768486554013,0.6245610930575636,0.5857751188450301,0.6123604349734137,0.6522698790814988,0.6182686749225814,0.021400906068337108,86,0.6653972310106938,0.6602800712454989,0.6652179309066681,0.6627489041738059,0.6707549258252279,0.6648798126323789,0.003481304136653645
69,0.0315155029296875,0.0023265773936427397,3.5920756340026854,0.10809871323393484,0.3,10,"{'clf__data_contamination': 0.3, 'clf__knn_neighbors': 10}",0.6262020371562911,0.6223236510347141,0.5909248477179362,0.6007852075574037,0.6426842139898297,0.616583991491235,0.018518452103418397,89,0.6593758129037841,0.6546550951402459,0.6687661611936639,0.6599630988512968,0.6659268726917549,0.6617374081561491,0.00501676082064878
70,0.02872304916381836,0.001595205183674697,3.055771493911743,0.1453543323847184,0.35,1,"{'clf__data_contamination': 0.35, 'clf__knn_neighbors': 1}",0.6492892818357617,0.6450263534048772,0.6232495012712544,0.6408344334956521,0.6394086927839686,0.6395616525583028,0.008856854682344347,55,0.7224601144556203,0.716169069305801,0.7230676575222921,0.7142590595296497,0.7187990525390173,0.7189509906704761,0.0034361980505665875
71,0.028523683547973633,0.0007975101827327794,3.0389225482940674,0.12739714833519653,0.35,2,"{'clf__data_contamination': 0.35, 'clf__knn_neighbors': 2}",0.6461763953322149,0.6515349334401528,0.615318987081308,0.63193074660311,0.647096291721464,0.6384114708356499,0.013290658595499216,57,0.6975467946618352,0.6977204276039821,0.7073960033509913,0.6934968937406472,0.699387316788203,0.6991094872291318,0.00457419367912676
72,0.02912173271179199,0.004943220058150226,3.0626104831695558,0.14401432699486136,0.35,3,"{'clf__data_contamination': 0.35, 'clf__knn_neighbors': 3}",0.6470966170895245,0.6396013616966851,0.6083114909233911,0.6394076542079756,0.6453308257196738,0.63594958992745,0.014152186839653576,63,0.6918609305942358,0.6880167488409104,0.6916441267724884,0.6923628643023778,0.6913637484608526,0.6910496837941731,0.001551338642449712
73,0.02712674140930176,0.001465596650333465,3.080994462966919,0.12734139075720974,0.35,4,"{'clf__data_contamination': 0.35, 'clf__knn_neighbors': 4}",0.6327872755952142,0.6429791131772268,0.6004199851799548,0.6239236737079791,0.638823499187432,0.6277867093695614,0.015109508019183248,71,0.6897833928602285,0.6801854176569391,0.6860593390453756,0.6813303528071076,0.6845642904630482,0.6843845585665398,0.003433527694289134
74,0.028124332427978516,0.0018289644882846946,3.034644079208374,0.1476015869419474,0.35,5,"{'clf__data_contamination': 0.35, 'clf__knn_neighbors': 5}",0.6347958426682628,0.6239977746262128,0.5905066462289793,0.6349708319807403,0.6393285329499142,0.6247199256908219,0.017838646711259423,78,0.6759102688549163,0.6736106557690354,0.6730490561055821,0.6787186061634746,0.6692819104260426,0.6741140994638102,0.003135778379740399
75,0.028922033309936524,0.0012619549345589056,3.0643889904022217,0.14803054008101127,0.35,6,"{'clf__data_contamination': 0.35, 'clf__knn_neighbors': 6}",0.635285459296324,0.620948022658489,0.599830830288788,0.6346736752845106,0.6444905935001511,0.6270457162056525,0.015544997599177575,73,0.6690730111578301,0.6689952931367298,0.6730057469186005,0.6704801917451763,0.669860870948258,0.6702830227813189,0.0014664712929159298
76,0.029720497131347657,0.0015952835336207184,3.0423011302948,0.14368921368798934,0.35,7,"{'clf__data_contamination': 0.35, 'clf__knn_neighbors': 7}",0.6222730920384217,0.6205854615577721,0.5858021248821056,0.6323194409324476,0.6313133177910795,0.6184586874403653,0.016987559786664178,85,0.6636034222793801,0.6652340402156106,0.6679623537395573,0.6650056109139797,0.6670643271707201,0.6657739508638496,0.0015522385307925725
77,0.0275270938873291,0.0033734649075290953,3.029697370529175,0.13398655587989036,0.35,8,"{'clf__data_contamination': 0.35, 'clf__knn_neighbors': 8}",0.6261516636261162,0.6257834989291797,0.5870562560361454,0.6231102869033903,0.6315057636654388,0.618721493832054,0.016065277362234755,84,0.6606825491270542,0.6598154621220301,0.6633001909597038,0.6589644012225774,0.6693891083087828,0.6624303423480298,0.0037705752327325706
78,0.02892155647277832,0.0010928846297043084,3.036047077178955,0.1570044531526387,0.35,9,"{'clf__data_contamination': 0.35, 'clf__knn_neighbors': 9}",0.6121010548588808,0.6129701274172896,0.580075924405975,0.6205293006030674,0.6387418772943739,0.6128836569159174,0.01899510823397908,94,0.6578934750479597,0.6563416951871852,0.6572458656702086,0.6547424294006592,0.6581601238237667,0.6568767178259559,0.001237629398566677
79,0.030318260192871094,0.001492738575243063,3.0563334465026855,0.13356409777704253,0.35,10,"{'clf__data_contamination': 0.35, 'clf__knn_neighbors': 10}",0.623045540549979,0.609923446685414,0.59031939440844,0.6186940289210334,0.6295672074042011,0.6143099235938135,0.013587514582571037,93,0.6519609520306817,0.6507762292825032,0.6596411874106293,0.6514879521571306,0.6530605942628136,0.6533853830287517,0.003214887464879728
80,0.030318450927734376,0.0010174672508775056,2.5678874015808106,0.0965502274985552,0.4,1,"{'clf__data_contamination': 0.4, 'clf__knn_neighbors': 1}",0.6302901067248408,0.6414534314257454,0.6434578626816878,0.6291241363092412,0.6387661723880569,0.6366183419059144,0.005847734414612577,60,0.7160082973477457,0.7074941832986641,0.7047404411967961,0.6930300594456262,0.7005139859625604,0.7043573934502785,0.007600131768945369
81,0.028922462463378908,0.003837960657519962,2.601837968826294,0.07978431620458461,0.4,2,"{'clf__data_contamination': 0.4, 'clf__knn_neighbors': 2}",0.6309767761781011,0.6410525186317513,0.6284411526599912,0.6232074329578332,0.6451270368510649,0.6337609834557483,0.008121372950191476,66,0.6960362387706281,0.6905775481354208,0.6895146363332922,0.6750807360893487,0.6842220498528644,0.6870862418363108,0.007078481879468837
82,0.02912139892578125,0.0024755073652149105,2.584541368484497,0.08380636467816716,0.4,3,"{'clf__data_contamination': 0.4, 'clf__knn_neighbors': 3}",0.6338292293431438,0.6337061065964962,0.6313250750078666,0.6315829339150308,0.6509949290935074,0.636287654791209,0.007426624546820076,61,0.6920276194533599,0.6862634700728183,0.6771998602554135,0.6739552340363038,0.6796043200004203,0.6818101007636631,0.006512279232373312
83,0.030318689346313477,0.0026472776730694933,2.6017433643341064,0.10341100236346044,0.4,4,"{'clf__data_contamination': 0.4, 'clf__knn_neighbors': 4}",0.6158795106288901,0.6355332101664379,0.6251803683816812,0.6170566048838707,0.6446760319890065,0.6276651452099773,0.01103533544015784,72,0.6904456400516042,0.6791633429260208,0.6732026450645661,0.6628994308931786,0.6740806345896502,0.6759583387050039,0.00896447037795833
84,0.029720163345336913,0.0007461239644083957,2.6062381744384764,0.1087496833346652,0.4,5,"{'clf__data_contamination': 0.4, 'clf__knn_neighbors': 5}",0.6158556825291648,0.6194223510252093,0.6110020367933124,0.6324124989253177,0.6450433388985428,0.6247471816343094,0.012385739161783671,77,0.6763671260693893,0.6732339684581415,0.6598358223093476,0.6609450861464572,0.6637863311768106,0.6668336668320292,0.006704955942961991
85,0.028324127197265625,0.002052636368304491,2.623238468170166,0.1079000466416405,0.4,6,"{'clf__data_contamination': 0.4, 'clf__knn_neighbors': 6}",0.618400034841578,0.616824592387963,0.6169719718715643,0.628653357008701,0.6457723237611714,0.6253244559741956,0.01112794822797345,74,0.6708971680382364,0.6692341083375194,0.6601591892826971,0.6544938717005799,0.66389279892217,0.6637354272562405,0.005995775473366719
86,0.029320907592773438,0.002238812396987281,2.616011714935303,0.08646890914852244,0.4,7,"{'clf__data_contamination': 0.4, 'clf__knn_neighbors': 7}",0.6121093308286903,0.6190572534171686,0.6048026348824971,0.6274597851590568,0.6370634618205252,0.6200984932215876,0.011321421791908494,83,0.6623501662070699,0.6656298265865839,0.6561674966239078,0.6494089246511808,0.658941252491972,0.6584995333121428,0.0055487139527442535
87,0.030717134475708008,0.0015956764624892865,2.5924946784973146,0.0902748390365857,0.4,8,"{'clf__data_contamination': 0.4, 'clf__knn_neighbors': 8}",0.6113982418845892,0.617929255509549,0.6046959442126394,0.6184642362140338,0.6351690731965345,0.6175313502034692,0.010143771901240304,88,0.6626511279772982,0.6613344404965908,0.652823959842098,0.6457638059744826,0.6606165033612948,0.6566379675303529,0.006431761009717885
88,0.029720449447631837,0.0021294864495391115,2.6214904308319094,0.11532470594204837,0.4,9,"{'clf__data_contamination': 0.4, 'clf__knn_neighbors': 9}",0.6043602233525205,0.6099219677082389,0.5990178495282983,0.6164653110796692,0.6428690501213665,0.6145268803580187,0.015310991300460151,91,0.6607497710016269,0.6571450306315272,0.6468352789930611,0.6422124065838279,0.654578484561595,0.6523041943543276,0.006807159060113605
89,0.028523826599121095,0.0018498947952492906,2.575506162643433,0.07906207713671093,0.4,10,"{'clf__data_contamination': 0.4, 'clf__knn_neighbors': 10}",0.6075283922642373,0.608580950771082,0.6100250424666882,0.6132021267081937,0.6332367244074414,0.6145146473235286,0.009554181775559922,92,0.6551859978429873,0.6534495917990291,0.6484207317796165,0.6403385868148902,0.6498818237561714,0.6494553463985389,0.0051606584453809095
90,0.027526330947875977,0.0010171965923882686,2.1906991004943848,0.1438795930493779,0.45,1,"{'clf__data_contamination': 0.45, 'clf__knn_neighbors': 1}",0.6312526451661983,0.6199006141513432,0.6317454582735789,0.5933684826965198,0.6326883914235716,0.6217911183422424,0.014958476908184257,82,0.6933243626542873,0.6904646953143116,0.6832470340902432,0.6791033778918456,0.6846478647187988,0.6861574669338972,0.005107373121017026
91,0.031316518783569336,0.005147386844609345,2.1799277782440187,0.1568609266357703,0.45,2,"{'clf__data_contamination': 0.45, 'clf__knn_neighbors': 2}",0.6300132507555054,0.6195883155726223,0.6166071162310314,0.5849294767226223,0.6371823305291455,0.6176640979621854,0.017943456906296906,87,0.6762005785003413,0.6756353064554491,0.6705604887848804,0.6637291608247615,0.6717703250562488,0.6715791719243362,0.004483448565493467
92,0.029320907592773438,0.002326234021531683,2.1773775100708006,0.13930687535342778,0.45,3,"{'clf__data_contamination': 0.45, 'clf__knn_neighbors': 3}",0.6332214142730689,0.6154034157207278,0.6217491942780036,0.5989586774005179,0.6459623274619083,0.6230590058268453,0.015931014931699926,79,0.6740388257131539,0.6731502560135214,0.6613036921989751,0.6626289848885341,0.6682060308887573,0.6678655579405884,0.005227484478843568
93,0.026329469680786134,0.001954622024415101,2.191538858413696,0.17266964288316844,0.45,4,"{'clf__data_contamination': 0.45, 'clf__knn_neighbors': 4}",0.6172634728265864,0.6174557605683731,0.613169069175697,0.5881447113331321,0.6378556129312817,0.614777725367014,0.015860926320188776,90,0.6724704770589452,0.6682297610839083,0.6596522610159797,0.6557474867613889,0.6643893123817143,0.6640978596603873,0.005945592502427048
94,0.030518293380737305,0.0013537382819170053,2.2033079147338865,0.1603837611033939,0.45,5,"{'clf__data_contamination': 0.45, 'clf__knn_neighbors': 5}",0.6161166993759605,0.610160552420976,0.6025528610440929,0.5976581599186981,0.6374500207345773,0.612787658698861,0.013855461860066786,95,0.6623085747437469,0.6651631510811961,0.6486829818484052,0.6536315409645097,0.6600290333706361,0.6579630564016988,0.005997915697778276
95,0.02818603515625,0.001211157909498844,2.164457988739014,0.14824061949663656,0.45,6,"{'clf__data_contamination': 0.45, 'clf__knn_neighbors': 6}",0.6169107132683316,0.6054011980313534,0.6071690511863727,0.5929099428609832,0.6393871115282121,0.6123556033750506,0.015523203595218289,96,0.6591405319372722,0.6613154810707551,0.6493533388977601,0.6477767986583617,0.6585222161835456,0.6552216733495388,0.005536226812156134
96,0.029122018814086915,0.001465408508451174,2.135264253616333,0.1592583066115991,0.45,7,"{'clf__data_contamination': 0.45, 'clf__knn_neighbors': 7}",0.6202954330597212,0.6097420514154106,0.5966203428395012,0.5964981620957792,0.6309105989965444,0.6108133176813914,0.013426265705875184,97,0.6501754641940742,0.6576097007659265,0.6448098437317813,0.6459343335641098,0.6584660290395379,0.6513990742590859,0.00571475813789023
97,0.0293215274810791,0.0035444837633579053,2.1541876792907715,0.13149908478462666,0.45,8,"{'clf__data_contamination': 0.45, 'clf__knn_neighbors': 8}",0.6129832311737029,0.6102554631477033,0.5976182484691862,0.5872638692582475,0.6268867330368304,0.607001509017134,0.013560319712440401,98,0.6539815436736444,0.6557365174061575,0.6423580742501042,0.6411116667027477,0.6578503391873841,0.6502076282440076,0.007036676742108891
98,0.029719972610473634,0.0027783275931087797,2.173986577987671,0.1511772772531191,0.45,9,"{'clf__data_contamination': 0.45, 'clf__knn_neighbors': 9}",0.6093607113659237,0.6024031377758312,0.5908748040176888,0.591159529177136,0.6327787530267731,0.6053153870726706,0.015414286009153198,99,0.6518898858286205,0.6537977321685464,0.6379868493126497,0.640049706352853,0.6528060328600659,0.647306041304547,0.0068250322243694995
99,0.03131580352783203,0.002053747919976712,2.0579478263854982,0.17842374136980035,0.45,10,"{'clf__data_contamination': 0.45, 'clf__knn_neighbors': 10}",0.6063977283991009,0.6028581982522141,0.6017571126651193,0.5815017702857906,0.6245761990210565,0.6034182017246563,0.013710880471841089,100,0.6464147636338378,0.6494307990352592,0.6389968164130502,0.6381920433306544,0.6474665270681517,0.6441001898961906,0.00460555073979504
