,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
50,1.3011500358581543,0.007586240573465726,0.2732698917388916,0.0031541924165917334,10.0,100.0,"{'clf__C': 10.0, 'clf__gamma': 100.0}",0.07327010073044267,0.07785624964703794,0.057821242640976975,0.07802214889824402,0.09848037789918,0.07709002396317634,0.012999084178105847,113,0.9668374660943633,0.9685826528525947,0.9676986533005415,0.9665422569685308,0.9674705932945393,0.967426324502114,0.0007129582852980664
51,1.3434078693389893,0.014286789675552624,0.2756626605987549,0.00804347833133311,10.0,1000.0,"{'clf__C': 10.0, 'clf__gamma': 1000.0}",0.04845856231055472,0.04310018903591682,0.043396226415094344,0.04577922077922079,0.0455631820650832,0.045259476121173974,0.0019354970648794464,124,0.966234976130038,0.96678497637951,0.9667909374388713,0.9656376182259436,0.9659618662339027,0.9662820748816531,0.000454296658643116
52,0.5660858154296875,0.0033136574631121604,0.19248523712158203,0.00991362512790036,100.0,1e-09,"{'clf__C': 100.0, 'clf__gamma': 1e-09}",0.04310018903591682,0.04310018903591682,0.043396226415094344,0.04310018903591682,0.04318181818181819,0.0431757223409326,0.0001146952889161973,135,0.043194706994328924,0.043194706994328924,0.04312056737588653,0.043194706994328924,0.043174303259329236,0.04317579832364051,2.8723879573297632e-05
53,0.5786522388458252,0.002917637877502457,0.1873866558074951,0.003907186235445271,100.0,1e-08,"{'clf__C': 100.0, 'clf__gamma': 1e-08}",0.04310018903591682,0.04310018903591682,0.043396226415094344,0.04310018903591682,0.04318181818181819,0.0431757223409326,0.0001146952889161973,135,0.043194706994328924,0.043194706994328924,0.04312056737588653,0.043194706994328924,0.043174303259329236,0.04317579832364051,2.8723879573297632e-05
54,0.581532096862793,0.002633911586066876,0.18590235710144043,0.0022396535494109346,100.0,1e-07,"{'clf__C': 100.0, 'clf__gamma': 1e-07}",0.04310018903591682,0.04310018903591682,0.043396226415094344,0.04310018903591682,0.04318181818181819,0.0431757223409326,0.0001146952889161973,135,0.043194706994328924,0.043194706994328924,0.04312056737588653,0.043194706994328924,0.043174303259329236,0.04317579832364051,2.8723879573297632e-05
55,0.554117488861084,0.0037101990433527792,0.19487948417663575,0.005835951821500046,100.0,1e-06,"{'clf__C': 100.0, 'clf__gamma': 1e-06}",0.2079039435076587,0.15143340172502584,0.16260775849218606,0.14818976602372905,0.15426769796164555,0.16488051354204902,0.022037325904046896,105,0.1705356944752471,0.15602122989672393,0.15020430866368323,0.1604298309327082,0.1721361472790084,0.16186544224947416,0.008400696278818162
56,0.30655317306518554,0.005002855015587135,0.17964634895324708,0.007610633315465411,100.0,1e-05,"{'clf__C': 100.0, 'clf__gamma': 1e-05}",0.561032876838338,0.5618447070008411,0.5653038070951126,0.61092497866211,0.5475826273963292,0.5693377993985462,0.021652585315668892,83,0.6018699312597421,0.589005192621949,0.5853847990914465,0.5828380834757055,0.5976711597108201,0.5913538332319327,0.007268568040091336
57,0.161588716506958,0.004945339666048006,0.143416166305542,0.002705806847211148,100.0,0.0001,"{'clf__C': 100.0, 'clf__gamma': 0.0001}",0.6664688927647382,0.7396490067848698,0.6846634996904248,0.7055150250862933,0.6610227192891645,0.6914638287230981,0.028694598607283454,62,0.7279604859613656,0.7232658114966843,0.7068471080728038,0.7192372401820549,0.731022493708846,0.7216666278843509,0.00842878822961424
58,0.12187409400939941,0.0030513471945545875,0.10571827888488769,0.0023608020405343245,100.0,0.001,"{'clf__C': 100.0, 'clf__gamma': 0.001}",0.7416630127600856,0.815080015514894,0.7760350799335802,0.7742224281757528,0.7518514372224798,0.7717703947213584,0.025310640362127403,41,0.8206836011844206,0.7999384285055992,0.7989678762434719,0.7994594600058503,0.8106474923725356,0.8059393716623756,0.008557581750041442
59,0.1156890869140625,0.003024991828980663,0.07759275436401367,0.0027783275972006957,100.0,0.01,"{'clf__C': 100.0, 'clf__gamma': 0.01}",0.8150175417178526,0.8230573518482729,0.8099914316279346,0.8190268110919913,0.8082803624277842,0.8150746997427671,0.005501778259273191,1,0.9055154143515995,0.9042166529400537,0.9052396701169275,0.8968949337722221,0.9032439783292728,0.903022129902015,0.0031670991893947955
60,0.16256637573242189,0.003150498455098122,0.08457255363464355,0.003857376049531017,100.0,0.1,"{'clf__C': 100.0, 'clf__gamma': 0.1}",0.8064078465909988,0.8110393729182876,0.7803339520439498,0.7927139666709665,0.8161238370547965,0.8013237950557999,0.013068924445914273,6,0.9601493545229767,0.9728151990134288,0.9681376571128123,0.9663360857663641,0.9651132637603228,0.9665103120351809,0.0041193138010418365
61,0.5997949600219726,0.011081470585909714,0.13863000869750977,0.006370176101218487,100.0,1.0,"{'clf__C': 100.0, 'clf__gamma': 1.0}",0.6985542719725644,0.6126398591929872,0.611483257310711,0.6712096261306848,0.6798171131200228,0.6547408255453939,0.03595377103018494,69,0.9753928575480687,0.973346984164222,0.9767699488842079,0.9735281874389473,0.9741097173375011,0.9746295390745894,0.0012878001713662094
62,0.7757250308990479,0.0036985402410686955,0.1933774471282959,0.0035398339677666676,100.0,10.0,"{'clf__C': 100.0, 'clf__gamma': 10.0}",0.236620788001385,0.23031004026638618,0.207608336205726,0.2923875579053028,0.3024463610638211,0.25387461668852424,0.036975704371544064,101,0.9749217522143606,0.9752711713709994,0.9754870529860096,0.9739807178094091,0.9749345056878077,0.9749190400137172,0.0005152339918287314
63,1.2988682746887208,0.008981942778747752,0.27207260131835936,0.0020342465149304173,100.0,100.0,"{'clf__C': 100.0, 'clf__gamma': 100.0}",0.07327010073044267,0.07785624964703794,0.057821242640976975,0.07802214889824402,0.09848037789918,0.07709002396317634,0.012999084178105847,113,0.9668374660943633,0.9685826528525947,0.9676986533005415,0.9665422569685308,0.9674705932945393,0.967426324502114,0.0007129582852980664
64,1.3519834518432616,0.008685477833034612,0.2748652458190918,0.008287212758848988,100.0,1000.0,"{'clf__C': 100.0, 'clf__gamma': 1000.0}",0.04845856231055472,0.04310018903591682,0.043396226415094344,0.04577922077922079,0.0455631820650832,0.045259476121173974,0.0019354970648794464,124,0.966234976130038,0.96678497637951,0.9667909374388713,0.9656376182259436,0.9659618662339027,0.9662820748816531,0.000454296658643116
65,0.565287733078003,0.005254415072024364,0.19707345962524414,0.0024105974261773846,1000.0,1e-09,"{'clf__C': 1000.0, 'clf__gamma': 1e-09}",0.04310018903591682,0.04310018903591682,0.043396226415094344,0.04310018903591682,0.04318181818181819,0.0431757223409326,0.0001146952889161973,135,0.043194706994328924,0.043194706994328924,0.04312056737588653,0.043194706994328924,0.043174303259329236,0.04317579832364051,2.8723879573297632e-05
66,0.5744621276855468,0.005388741917696696,0.19647555351257323,0.004277883715096624,1000.0,1e-08,"{'clf__C': 1000.0, 'clf__gamma': 1e-08}",0.04310018903591682,0.04310018903591682,0.043396226415094344,0.04310018903591682,0.04318181818181819,0.0431757223409326,0.0001146952889161973,135,0.043194706994328924,0.043194706994328924,0.04312056737588653,0.043194706994328924,0.043174303259329236,0.04317579832364051,2.8723879573297632e-05
67,0.5537171363830566,0.0033020797515567013,0.1900923252105713,0.01273462914401732,1000.0,1e-07,"{'clf__C': 1000.0, 'clf__gamma': 1e-07}",0.2079039435076587,0.15143340172502584,0.16260775849218606,0.14818976602372905,0.15426769796164555,0.16488051354204902,0.022037325904046896,105,0.17054017007902805,0.15602122989672393,0.15085079886563418,0.1604298309327082,0.1721361472790084,0.16199563541062054,0.008224253159704226
68,0.30897274017333987,0.003241197838019412,0.17991952896118163,0.0048695510829974585,1000.0,1e-06,"{'clf__C': 1000.0, 'clf__gamma': 1e-06}",0.561032876838338,0.5618447070008411,0.5653038070951126,0.61092497866211,0.5475826273963292,0.5693377993985462,0.021652585315668892,83,0.6018699312597421,0.5893934142585133,0.5849736858577339,0.5828380834757055,0.5977443486169445,0.5913638926937279,0.007327946719664821
69,0.1635612964630127,0.006704770122954408,0.14321670532226563,0.0038158162758599803,1000.0,1e-05,"{'clf__C': 1000.0, 'clf__gamma': 1e-05}",0.6676531220328488,0.7396490067848698,0.6846634996904248,0.7084731348624345,0.6610227192891645,0.6922922965319485,0.028801220311803558,61,0.728442832673586,0.723834816748384,0.7068471080728038,0.7185804273195224,0.7295763906960464,0.7214563151020685,0.008271686479458447
70,0.1262613296508789,0.006572649321094481,0.10452103614807129,0.006476591714055517,1000.0,0.0001,"{'clf__C': 1000.0, 'clf__gamma': 0.0001}",0.7508880335611224,0.8063246385759996,0.7615539744751244,0.7713638215860248,0.748350369631893,0.7676961675660329,0.020976702605413455,46,0.8088969862951313,0.7921402798400059,0.7931054876202988,0.7885362914168944,0.8082263418109085,0.7981810773966478,0.008614090595836182
71,0.1270594596862793,0.004306051403781385,0.07978649139404297,0.004504473788375333,1000.0,0.001,"{'clf__C': 1000.0, 'clf__gamma': 0.001}",0.8007210704787127,0.8144337172249794,0.7891635883429776,0.8077330219306964,0.7918992490499317,0.8007901294054596,0.009471855413963965,7,0.8640423255139895,0.8566087749180632,0.8612820335456716,0.8604870042552651,0.861515282317975,0.8607870841101928,0.00240500144677123
72,0.1505969524383545,0.00743632338680579,0.06343035697937012,0.00376384946392227,1000.0,0.01,"{'clf__C': 1000.0, 'clf__gamma': 0.01}",0.8299704594292734,0.8065795498434174,0.8125375237580874,0.7959280949931298,0.8137673003813857,0.8117565856810588,0.011079177337006963,2,0.9430168899062398,0.954705932521977,0.9517780638493903,0.9513591096610996,0.9539562323634009,0.9509632456604216,0.004169673395075347
73,0.16216554641723632,0.003489068775678493,0.08098378181457519,0.004521988225186825,1000.0,0.1,"{'clf__C': 1000.0, 'clf__gamma': 0.1}",0.7996815695879849,0.7958925611312807,0.7787264766608392,0.7891174713070297,0.8068580404737169,0.7940552238321702,0.009573876735302812,11,0.9644551635465268,0.9776076695210497,0.9700542807399414,0.9731248561340241,0.9697019916340082,0.97098879231511,0.0043264252418930855
74,0.5962041854858399,0.006776528693519253,0.13723368644714357,0.003710163265921384,1000.0,1.0,"{'clf__C': 1000.0, 'clf__gamma': 1.0}",0.6915988763622207,0.6126398591929872,0.6103909967298145,0.6712096261306848,0.6798171131200228,0.6531312943071461,0.03459769712279288,70,0.9745533401689521,0.973346984164222,0.9764912918592549,0.9735281874389473,0.9754009687217756,0.9746641544706304,0.0011763472956751626
75,0.7739294528961181,0.00260109194025713,0.19291439056396484,0.005550871887062691,1000.0,10.0,"{'clf__C': 1000.0, 'clf__gamma': 10.0}",0.23997184245685316,0.23031004026638618,0.207608336205726,0.2923875579053028,0.3024463610638211,0.2545448275796178,0.03668612866639946,92,0.9751933769473073,0.9752711713709994,0.9754686167011286,0.9739807178094091,0.9749345056878077,0.9749696777033303,0.000523289336674275
